,사고년도,사고월,사고일,사고시각,사고시간_인덱스,사고요일,사고요일_i,사고장소,위도,경도,사고내용,사고내용_i,사고유형,사고유형_i,기상상태,기상상태_i,도로형태,가해운전자 차종,가해운전자 차종_i,가해운전자 성별,가해운전자 성별_i,가해운전자_연령대,피해운전자 차종,피해운전자 차종_i,피해운전자 성별,피해운전자 성별_i,피해운전자_연령대
149,2018,1,2,7,2,화,1,서울특별시 강남구 역삼동 봉은사로2길,37.5033738,127.0259549,중상,2,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,여,1,50
150,2018,7,7,16,5,토,5,서울특별시 강남구 역삼동 테헤란로1길,37.5000453,127.0277896,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,남,0,70
151,2018,3,29,6,2,목,3,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,부상신고,0,차대차,0,맑음,0,0,이륜,5,남,0,20,승용,0,여,1,20
152,2018,8,9,14,4,목,3,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,남,0,50
153,2018,3,23,6,2,금,4,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,중상,2,차대차,0,맑음,0,1,승용,0,남,0,50,이륜,5,여,1,40
154,2018,6,25,7,2,월,0,서울특별시 강남구 역삼동 강남대로,37.5026761,127.0260437,경상,1,차대차,0,맑음,0,0,건설기계,1,남,0,20,승용,0,여,1,40
155,2018,3,29,10,3,목,3,서울특별시 강남구 역삼동 테헤란로25길,37.5026224,127.0348291,경상,1,차대사람,1,맑음,0,0,승용,0,여,1,40,보행자,9,남,0,40
156,2018,1,17,19,6,수,2,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,30
157,2018,4,4,4,1,수,2,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,비,1,1,승용,0,남,0,40,이륜,5,남,0,40
158,2018,1,4,17,5,목,3,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,남,0,40
159,2018,2,3,3,1,토,5,서울특별시 강남구 역삼동 선릉로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,남,0,20
160,2018,12,30,18,6,일,6,서울특별시 강남구 역삼동 선릉로93길,37.5046939,127.0464059,경상,1,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,50
161,2018,8,22,10,3,수,2,서울특별시 강남구 역삼동 강남대로,37.5026761,127.0260437,중상,2,차대차,0,맑음,0,1,승용,0,여,1,30,승용,0,여,1,30
162,2018,9,10,11,3,월,0,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,여,1,60
163,2018,4,14,3,1,토,5,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,경상,1,차대차,0,비,1,0,승용,0,남,0,50,승용,0,남,0,50
164,2018,8,9,0,0,목,3,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,경상,1,차대차,0,맑음,0,1,승용,0,여,1,40,승용,0,남,0,30
165,2018,4,4,13,4,수,2,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,경상,1,차대사람,1,맑음,0,1,승용,0,여,1,10,보행자,9,남,0,30
166,2018,3,11,16,5,일,6,서울특별시 강남구 역삼동 강남대로,37.5026761,127.0260437,중상,2,차대차,0,맑음,0,0,승용,0,여,1,50,승용,0,남,0,50
167,2018,2,20,14,4,화,1,서울특별시 강남구 역삼동 봉은사로2길,37.5033738,127.0259549,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,50,보행자,9,남,0,50
168,2018,11,11,18,6,일,6,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,이륜,5,남,0,30,승용,0,여,1,10
169,2018,7,14,16,5,토,5,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대사람,1,맑음,0,1,특수,7,남,0,30,보행자,9,여,1,40
170,2018,2,1,20,6,목,3,서울특별시 강남구 역삼동 강남대로55길,37.4951681,127.0267293,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,70
171,2018,5,16,13,4,수,2,서울특별시 강남구 역삼동 강남대로94길,37.5004444,127.0313861,경상,1,차대사람,1,비,1,1,승용,0,남,0,30,보행자,9,남,0,80
172,2018,8,28,1,0,화,1,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,경상,1,차대사람,1,맑음,0,0,승용,0,남,0,20,보행자,9,여,1,30
173,2018,6,6,17,5,수,2,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,화물,8,남,0,50
174,2018,5,14,2,0,월,0,서울특별시 강남구 역삼동 역삼로3길,37.4945325,127.0313835,부상신고,0,차대사람,1,맑음,0,0,승용,0,남,0,40,보행자,9,남,0,20
175,2018,3,20,14,4,화,1,서울특별시 강남구 역삼동 역삼로4길,37.4924621,127.0319796,경상,1,차대차,0,맑음,0,1,승용,0,여,1,30,승용,0,여,1,30
176,2018,11,20,21,7,화,1,서울특별시 강남구 역삼동 테헤란로14길,37.497467,127.03366,중상,2,차대차,0,맑음,0,1,승용,0,여,1,30,이륜,5,남,0,30
177,2018,2,19,6,2,월,0,서울특별시 강남구 역삼동 테헤란로51길,37.5057706,127.0452196,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,50
178,2018,8,9,11,3,목,3,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,화물,8,남,0,20,승용,0,여,1,50
179,2018,7,20,13,4,금,4,서울특별시 강남구 역삼동 논현로94길,37.5030926,127.0381677,경상,1,차대차,0,맑음,0,0,화물,8,남,0,30,승용,0,남,0,40
180,2018,1,18,3,1,목,3,서울특별시 강남구 역삼동 강남대로78길,37.4954191,127.0314257,중상,2,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,남,0,30
181,2018,8,24,22,7,금,4,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,경상,1,차대차,0,맑음,0,0,승용,0,여,1,40,승용,0,남,0,50
182,2018,7,2,13,4,월,0,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,비,1,0,이륜,5,남,0,40,이륜,5,남,0,20
183,2018,5,26,3,1,토,5,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,60
184,2018,7,3,13,4,화,1,서울특별시 강남구 역삼동 논현로64길,37.4937834,127.0421885,중상,2,차대차,0,맑음,0,0,화물,8,남,0,40,승용,0,여,1,50
185,2018,2,26,9,3,월,0,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,20
186,2018,4,27,2,0,금,4,서울특별시 강남구 역삼동 강남대로,37.5026761,127.0260437,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,40
187,2018,11,23,18,6,금,4,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,여,1,20
188,2018,8,22,22,7,수,2,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,60
189,2018,5,5,1,0,토,5,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,남,0,40
190,2018,12,30,11,3,일,6,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,부상신고,0,차대차,0,맑음,0,1,이륜,5,남,0,70,승용,0,남,0,30
191,2018,7,10,2,0,화,1,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,비,1,1,승용,0,남,0,50,승용,0,남,0,40
192,2018,10,11,16,5,목,3,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,중상,2,차대차,0,맑음,0,0,승용,0,여,1,50,원동기,4,남,0,40
193,2018,9,9,20,6,일,6,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,경상,1,차대차,0,맑음,0,1,승용,0,여,1,30,승용,0,여,1,20
194,2018,10,24,16,5,수,2,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,경상,1,차대차,0,맑음,0,0,승합,3,남,0,40,이륜,5,남,0,50
195,2018,7,27,14,4,금,4,서울특별시 강남구 역삼동 강남대로,37.5026761,127.0260437,부상신고,0,차대사람,1,맑음,0,1,승용,0,여,1,20,보행자,9,여,1,50
196,2018,1,12,22,7,금,4,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,40
197,2018,8,20,22,7,월,0,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,여,1,20
198,2018,4,20,3,1,금,4,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,남,0,40,이륜,5,남,0,20
199,2018,7,10,23,7,화,1,서울특별시 강남구 역삼동 언주로86길,37.502037,127.0448297,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,50
200,2018,10,25,6,2,목,3,서울특별시 강남구 역삼동 강남대로94길,37.5004444,127.0313861,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,60,보행자,9,남,0,60
201,2018,12,15,17,5,토,5,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,30
202,2018,5,9,7,2,수,2,서울특별시 강남구 역삼동 역삼로3길,37.4945325,127.0313835,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,30
203,2018,6,7,12,4,목,3,서울특별시 강남구 역삼동 논현로87길,37.4992591,127.0348161,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,30,보행자,9,여,1,30
204,2018,5,20,13,4,일,6,서울특별시 강남구 역삼동 선릉로89길,37.5033828,127.0483599,경상,1,차대차,0,흐림,2,1,승용,0,여,1,60,승용,0,남,0,20
205,2018,8,12,21,7,일,6,서울특별시 강남구 역삼동 역삼로7길,37.4948511,127.0329306,중상,2,차대사람,1,맑음,0,0,승용,0,여,1,20,보행자,9,여,1,60
206,2018,12,21,10,3,금,4,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,부상신고,0,차대차,0,맑음,0,1,승용,0,여,1,30,승용,0,남,0,40
207,2018,1,15,0,0,월,0,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,60
208,2018,6,13,6,2,수,2,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,40
209,2018,1,5,11,3,금,4,서울특별시 강남구 역삼동 선릉로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,여,1,20
210,2018,8,16,21,7,목,3,서울특별시 강남구 역삼동 언주로93길,37.5035506,127.0398701,경상,1,차대차,0,맑음,0,0,승용,0,남,0,20,승용,0,남,0,50
211,2018,6,16,4,1,토,5,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,60
212,2018,6,1,21,7,금,4,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,남,0,20,이륜,5,남,0,50
213,2018,12,14,18,6,금,4,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,부상신고,0,차대차,0,맑음,0,0,승용,0,여,1,40,승용,0,남,0,30
214,2018,5,31,0,0,목,3,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,40
215,2018,5,19,6,2,토,5,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,60
216,2018,9,20,0,0,목,3,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,여,1,30
217,2018,2,28,2,0,수,2,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,이륜,5,남,0,70
218,2018,7,9,11,3,월,0,서울특별시 강남구 역삼동 선릉로93길,37.5046939,127.0464059,중상,2,차대차,0,맑음,0,0,승용,0,남,0,30,이륜,5,남,0,60
219,2018,2,13,11,3,화,1,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,40
220,2018,5,25,21,7,금,4,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,30
221,2018,3,10,5,1,토,5,서울특별시 강남구 역삼동 논현로94길,37.5030926,127.0381677,중상,2,차대사람,1,맑음,0,0,승용,0,남,0,50,보행자,9,여,1,60
222,2018,8,17,23,7,금,4,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,여,1,30,승용,0,남,0,40
223,2018,5,29,2,0,화,1,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,남,0,40
224,2018,9,26,8,2,수,2,서울특별시 강남구 역삼동 선릉로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,이륜,5,남,0,50,승용,0,남,0,20
225,2018,9,10,10,3,월,0,서울특별시 강남구 역삼동 역삼로3길,37.4945325,127.0313835,경상,1,차대차,0,맑음,0,1,화물,8,남,0,30,이륜,5,남,0,60
226,2018,6,29,19,6,금,4,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,70
227,2018,12,1,22,7,토,5,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,30
228,2018,12,31,10,3,월,0,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,여,1,60
229,2018,10,25,6,2,목,3,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,여,1,30
230,2018,9,20,23,7,목,3,서울특별시 강남구 역삼동 강남대로,37.5026761,127.0260437,사망,3,차대사람,1,비,1,1,승합,3,남,0,30,보행자,9,남,0,40
231,2018,9,8,14,4,토,5,서울특별시 강남구 역삼동 선릉로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,30
232,2018,10,11,5,1,목,3,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,이륜,5,남,0,40
233,2018,1,23,7,2,화,1,서울특별시 강남구 역삼동 역삼로7길,37.4948511,127.0329306,중상,2,차대사람,1,맑음,0,0,건설기계,1,남,0,20,보행자,9,여,1,50
234,2018,10,25,23,7,목,3,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대사람,1,맑음,0,0,승합,3,남,0,20,보행자,9,여,1,30
235,2018,1,20,1,0,토,5,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,여,1,40,승용,0,남,0,30
236,2018,8,15,5,1,수,2,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,40
237,2018,4,12,23,7,목,3,서울특별시 강남구 역삼동 강남대로78길,37.4954191,127.0314257,경상,1,차대사람,1,맑음,0,1,승용,0,여,1,30,보행자,9,남,0,20
238,2018,12,16,13,4,일,6,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,남,0,30
239,2018,12,12,21,7,수,2,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,이륜,5,남,0,50
240,2018,8,5,2,0,일,6,서울특별시 강남구 역삼동 강남대로62길,37.4907597,127.0333669,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,70
241,2018,10,22,11,3,월,0,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,이륜,5,남,0,40,승용,0,여,1,20
242,2018,10,6,3,1,토,5,서울특별시 강남구 역삼동 테헤란로27길,37.5029842,127.0379336,중상,2,차대사람,1,비,1,0,승용,0,남,0,50,보행자,9,여,1,30
243,2018,9,20,19,6,목,3,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,경상,1,차대차,0,맑음,0,0,승용,0,여,1,20,이륜,5,남,0,40
244,2018,3,20,11,3,화,1,서울특별시 강남구 역삼동 강남대로,37.5026761,127.0260437,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,10,보행자,9,여,1,40
245,2018,7,16,14,4,월,0,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,60
246,2018,11,21,7,2,수,2,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,흐림,2,0,승용,0,남,0,30,승용,0,남,0,20
247,2018,11,29,0,0,목,3,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,50
248,2018,11,18,9,3,일,6,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,여,1,20
249,2018,4,17,18,6,화,1,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,여,1,40
250,2018,10,2,13,4,화,1,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,여,1,30,이륜,5,남,0,40
251,2018,6,5,9,3,화,1,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,20
252,2018,6,6,5,1,수,2,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,여,1,50,승용,0,남,0,30
253,2018,9,12,22,7,수,2,서울특별시 강남구 역삼동 강남대로78길,37.4954191,127.0314257,중상,2,차대차,0,맑음,0,0,승용,0,남,0,70,승용,0,남,0,30
254,2018,6,5,12,4,화,1,서울특별시 강남구 역삼동 선릉로93길,37.5046939,127.0464059,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,30,보행자,9,여,1,50
255,2018,4,21,18,6,토,5,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,여,1,40
256,2018,1,23,11,3,화,1,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,중상,2,차대차,0,맑음,0,0,승용,0,남,0,50,이륜,5,남,0,50
257,2018,8,14,22,7,화,1,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,남,0,40
258,2018,10,10,14,4,수,2,서울특별시 강남구 역삼동 테헤란로37길,37.5039814,127.0400562,경상,1,차대차,0,맑음,0,1,승용,0,여,1,70,승용,0,남,0,30
259,2018,10,3,1,0,수,2,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,50
260,2018,3,7,16,5,수,2,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대사람,1,맑음,0,0,화물,8,남,0,40,보행자,9,여,1,30
261,2018,9,1,14,4,토,5,서울특별시 강남구 역삼동 강남대로,37.5026761,127.0260437,경상,1,차대차,0,맑음,0,1,승합,3,남,0,20,승용,0,남,0,50
262,2018,4,2,19,6,월,0,서울특별시 강남구 역삼동 역삼로7길,37.4948511,127.0329306,경상,1,차대사람,1,맑음,0,0,승용,0,여,1,40,보행자,9,여,1,40
263,2018,4,8,17,5,일,6,서울특별시 강남구 역삼동 강남대로78길,37.4954191,127.0314257,경상,1,차대사람,1,맑음,0,0,승용,0,여,1,20,보행자,9,남,0,40
264,2018,1,17,3,1,수,2,서울특별시 강남구 역삼동 언주로93길,37.5035506,127.0398701,경상,1,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,30
265,2018,10,31,12,4,수,2,서울특별시 강남구 역삼동 강남대로62길,37.4907597,127.0333669,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,여,1,50
266,2018,2,12,18,6,월,0,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,이륜,5,남,0,40
267,2018,12,18,11,3,화,1,서울특별시 강남구 역삼동 선릉로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,40
